playerAggression,distance,nemInput,curReward
1,74916.265625,Jump,-4
1,73999.84375,Jump,-4
1,73136.9140625,Run,-4
1,72396.4453125,Run,-4
-1,71023.8359375,Jump,-4
-1,67812.5625,Run,-4
-1,64784.6171875,Run,-4
-1,61922.3671875,Run,-4
-1,59220.71875,Run,-4
-1,56814.75390625,Run,-4
-1,54860.1015625,Run,-4
-1,53041.828125,Run,-4
-1,52355.75,Jump,-4
-1,51776.953125,Run,-4
-1,51624.7734375,Run,-4
-1,51504.546875,Dash,-4
-1,51417.328125,Run,-4
-1,50992.9375,Dash,-4
-1,48966.58984375,Run,-4
-1,46969.64453125,Jump,-4
-1,45002.09765625,Run,-4
-1,43063.94921875,Run,-4
-1,41684.93359375,Run,-4
-1,40675.03515625,Jump,-4
1,39727.87109375,Run,-4
1,39803.2578125,Jump,-4
1,39941.375,Run,-4
1,40142.2265625,Run,-4
1,40512.0,Jump,-4
1,40944.50390625,Run,-4
1,40749.3125,Run,-4
1,40644.421875,Run,-4
1,40626.0625,Run,-4
1,40691.8515625,Run,-4
1,40839.7890625,Run,-4
1,41068.25390625,Run,-4
-3,41376.02734375,Run,-4
-3,41713.73046875,Run,-4
-3,42106.96875,Run,-4
-3,42557.73828125,Run,-4
-3,43089.11328125,Run,-4
-3,43707.6640625,Run,-4
-3,44419.703125,Run,-4
-3,45230.30859375,Run,-4
-3,46142.90234375,Run,-4
-3,47159.1484375,Run,-4
-3,48279.1640625,Run,-4
-3,49501.9453125,Run,-4
-3,50825.796875,Run,-4
-1,52248.6875,Run,-4
-1,53199.5703125,Run,-4
-1,54260.8828125,Run,-4
-1,55429.7734375,Run,-4
-1,56696.22265625,Run,-4
-1,58060.8359375,Run,-4
-1,59524.625,Run,-4
-1,61088.9453125,Run,-4
-1,62755.5390625,Run,-4
-1,64526.51953125,Run,-4
-1,66404.3671875,Run,-4
-1,68391.9296875,Run,-4
-1,70492.453125,Run,-4
1,72709.546875,Run,-4
1,74554.15625,Run,-4
1,76505.140625,Jump,-4
1,78055.5625,Jump,-4
1,79699.1015625,Run,-4
1,81441.125,Run,-4
1,83282.2109375,Run,-4
1,85227.3984375,Run,-4
-2,87281.765625,Run,-4
-2,88885.5625,Run,-4
-2,90523.40625,Run,-4
-2,92191.375,Jump,-4
-2,93864.734375,Jump,-5
-2,93911.65625,Run,-5
-2,93959.0625,Run,-5
-2,94006.921875,Run,-5
-2,94694.8515625,Run,-5
-2,95437.40625,Run,-5
-2,96235.3671875,Dash,-5
-2,97089.5390625,Blast,-5
-2,98174.1953125,Dash,-5
-2,99207.0703125,Run,-5
-2,100350.046875,Run,-5
-2,101605.015625,Run,-5
-2,102974.1796875,Run,-5
-2,104460.171875,Run,-5
0,104409.921875,Dash,-4
0,104402.625,Run,-4
0,104436.4375,Run,-4
0,104509.4765625,Run,-4
0,104619.890625,Run,-4
0,104765.8125,Run,-4
0,104945.375,Run,-4
-1,104965.75,Run,-4
-1,105607.859375,Jump,-4
-1,106346.6875,Run,-4
-1,107183.5546875,Run,-4
-1,108120.15625,Run,-4
-3,109158.6015625,Run,-4
-3,111517.5078125,Run,-4
-3,114788.421875,Run,-4
-3,118128.4765625,Run,-4
-3,121552.625,Run,-4
-3,125060.171875,Run,-4
-3,128650.421875,Run,-4
-3,132055.109375,Run,-4
-3,133582.0,Run,-4
-3,135224.5625,Dash,-4
-3,136981.65625,Dash,-4
-3,141600.3125,Run,-4
-3,146335.28125,Run,-4
-1,151186.5625,Run,-4
-1,155033.03125,Run,-4
-1,158998.625,Jump,-4
-1,163083.3125,Run,-4
-1,167287.140625,Jump,-4
-1,171610.078125,Dash,-4
-1,176052.125,Jump,-4
-1,180613.3125,Run,-4
1,185293.59375,Run,-4
1,190093.015625,Run,-4
1,195011.53125,Jump,-4
1,198040.40625,Run,-4
1,200271.59375,Run,-4
1,202639.53125,Jump,-4
1,205147.0625,Run,-4
1,207790.453125,Run,-4
1,209591.328125,Run,-4
1,211519.109375,Dash,-4
1,213578.3125,Dash,-4
1,215766.21875,Run,-4
1,218087.71875,Jump,-4
1,220548.0,Run,-4
1,222610.90625,Jump,-4
1,223074.65625,Blast,-4
1,223625.65625,Jump,-4
1,224455.5,Jump,-4
1,225426.75,Jump,-4
1,226544.34375,Jump,-4
0,226370.15625,Run,-3
0,226259.6875,Run,-3
0,226211.09375,Run,-3
0,226222.453125,Run,-3
0,226291.890625,Run,-3
0,226417.53125,Run,-3
0,226597.46875,Run,-3
1,226311.875,Run,-3
1,224545.984375,Run,-3
1,222859.34375,Jump,-3
1,221251.9375,Run,-3
1,219723.8125,Blast,-3
1,218274.90625,Run,-3
-1,216905.25,Jump,-3
-1,216663.8125,Jump,-3
-1,217550.578125,Blast,-3
-1,218516.59375,Run,-3
-1,219561.84375,Run,-3
-1,220686.34375,Blast,-3
-1,221890.09375,Jump,-3
-3,223173.109375,Jump,-3
-3,225933.515625,Run,-3
-3,228693.9375,Run,-3
-3,231454.34375,Dash,-3
-3,234214.75,Run,-3
-3,236975.171875,Run,-3
-3,239735.578125,Run,-3
-3,242496.0,Dash,-3
-3,245256.40625,Run,-3
-3,248016.828125,Run,-3
-3,250777.21875,Run,-3
-3,253537.625,Run,-3
-3,256298.03125,Run,-3
1,259058.4375,Run,-3
1,258088.71875,Blast,-3
1,257198.265625,Run,-3
1,256387.046875,Jump,-3
1,255655.078125,Jump,-3
1,255002.375,Blast,-3
1,254428.90625,Run,-3
1,253934.6875,Jump,-3
1,253519.71875,Blast,-3
1,253184.0,Jump,-3
1,252927.53125,Run,-3
1,252750.3125,Jump,-3
8,252652.34375,Run,-3
8,252633.640625,Dash,-3
8,252694.1875,Jump,-3
8,252833.96875,Jump,-3
8,253053.0,Run,-3
8,253351.3125,Run,-3
8,253728.84375,Run,-3
8,254185.625,Burst,-3
8,254721.671875,Dash,-3
8,255336.96875,Burst,-3
8,256031.5,Run,-3
8,256805.28125,Dash,-3
8,257379.875,Run,-3
8,256330.96875,Run,-3
8,255282.015625,Run,-3
8,254233.0625,Burst,-3
8,253183.90625,Burst,-3
8,252134.9375,Jump,-3
8,251085.984375,Jump,-3
8,250037.03125,Burst,-3
8,248988.078125,Dash,-3
8,247938.5,Dash,-3
8,246889.5625,Run,-3
8,245840.609375,Run,-3
8,244791.65625,Dash,-3
8,243742.703125,Run,-3
8,242693.21875,Dash,-3
8,241644.265625,Burst,-3
8,240595.3125,Jump,-3
8,239546.359375,Burst,-3
8,238497.40625,Jump,-3
1,238497.40625,Jump,-3
1,238497.40625,Run,-3
1,237448.453125,Run,-3
1,236399.5,Run,-3
1,235350.546875,Dash,-3
1,234301.609375,Jump,-3
1,233252.65625,Run,-3
1,232203.703125,Run,-3
1,231154.75,Dash,-3
1,230105.796875,Run,-3
-2,229056.84375,Run,-3
-2,229056.84375,Run,-3
-2,227134.859375,Run,-4
-2,225770.921875,Run,-4
-2,224406.984375,Run,-4
-2,223043.0625,Run,-4
-2,221679.125,Run,-4
-2,220315.1875,Run,-4
-2,218951.25,Run,-4
-2,216577.5,Burst,-4
-2,215566.625,Dash,-4
-2,214557.53125,Jump,-4
-2,213547.703125,Dash,-4
-2,212537.890625,Burst,-4
-2,211528.09375,Burst,-4
-2,210516.78125,Dash,-4
0,211190.65625,Dash,-3
0,211864.484375,Dash,-3
0,212538.3125,Dash,-3
0,213212.15625,Dash,-3
0,213886.0,Dash,-3
0,214559.828125,Dash,-3
0,215233.671875,Dash,-3
0,215907.5,Dash,-3
1,216037.5,Dash,-3
1,215095.75,Run,-3
1,214072.5625,Jump,-3
1,213062.75,Jump,-3
1,212052.9375,Dash,-3
1,211043.125,Dash,-3
1,210030.78125,Run,-2
1,209020.96875,Dash,-2
8,208011.15625,Jump,-2
8,207001.359375,Jump,-2
8,205994.0625,Dash,-3
8,204983.890625,Melee,-3
8,203974.0625,Burst,-3
8,202964.25,Melee,-3
8,201954.4375,Melee,-3
8,200944.625,Melee,-3
8,199934.34375,Melee,-3
8,198924.53125,Melee,-3
8,197993.9375,Melee,-3
8,197142.59375,Melee,-3
8,196370.5,Melee,-3
8,195677.0,Melee,-3
8,195063.375,Melee,-3
8,194528.96875,Melee,-3
8,194073.78125,Melee,-3
8,193697.84375,Melee,-3
8,193400.5625,Melee,-3
8,193183.0625,Melee,-3
8,193044.8125,Melee,-3
8,192985.8125,Melee,-3
8,192466.875,Melee,-3
8,192466.875,Melee,-3
8,193476.6875,Burst,-4
8,194203.125,Burst,-4
8,195029.390625,Melee,-4
8,195934.875,Melee,-4
8,196918.96875,Melee,-4
8,197983.296875,Melee,-4
8,199126.5,Melee,-4
8,200348.921875,Melee,-4
1,200545.015625,Run,-4
1,200545.015625,Run,-4
1,201554.828125,Run,-4
-2,202564.640625,Run,-4
-2,203571.75,Run,-4
-2,204581.5625,Run,-4
-2,205591.375,Run,-4
-2,206601.171875,Run,-4
8,207610.984375,Run,-4
8,208620.796875,Melee,-4
8,209633.3125,Melee,-4
8,209633.3125,Melee,-4
8,209633.3125,Melee,-4
8,209633.3125,Burst,-4
8,209633.3125,Melee,-4
8,209633.3125,Burst,-4
8,209633.3125,Melee,-4
8,209633.3125,Melee,-4
8,209633.3125,Melee,-4
8,209633.3125,Melee,-4
8,208623.5,Melee,-5
8,207613.6875,Melee,-5
8,206603.40625,Melee,-5
8,205593.59375,Melee,-5
8,204583.78125,Melee,-5
8,203573.96875,Jump,-5
8,202564.15625,Run,-5
8,201553.75,Run,-5
8,201553.75,Run,-5
8,202563.40625,Run,-5
8,203573.3125,Run,-5
8,204583.109375,Jump,-5
8,205592.921875,Burst,-5
8,206602.71875,Burst,-5
8,207612.53125,Burst,-5
8,208622.484375,Melee,-5
8,208622.484375,Burst,-5
8,207612.65625,Burst,-6
8,206602.375,Burst,-6
8,205592.5625,Melee,-6
1,205592.5625,Melee,-6
1,205592.5625,Run,-6
1,204582.75,Jump,-6
1,203572.9375,Run,-6
1,202563.125,Run,-6
-2,201550.625,Run,-6
-2,200540.8125,Run,-6
-2,199531.0,Run,-6
-2,198521.1875,Dash,-6
-2,197511.375,Run,-6
-2,196501.5625,Run,-6
-2,195491.75,Melee,-6
-2,194481.9375,Melee,-6
-2,193472.125,Melee,-6
-2,192462.3125,Melee,-6
-2,191452.515625,Melee,-6
-3,190442.703125,Melee,-6
-3,187785.296875,Burst,-6
-3,185127.890625,Burst,-6
-3,182470.46875,Burst,-6
-3,179813.078125,Burst,-6
-3,177155.671875,Burst,-6
-3,174498.28125,Burst,-6
-3,171840.875,Burst,-6
-3,169183.46875,Burst,-6
-3,166526.0625,Run,-6
-3,163868.65625,Run,-6
-3,161211.265625,Dash,-6
-3,158553.859375,Run,-6
1,158553.859375,Run,-6
-2,158553.859375,Run,-6
-2,157544.046875,Run,-6
-2,156534.21875,Run,-6
-2,155524.40625,Run,-6
-2,154514.59375,Dash,-6
-2,153504.78125,Run,-6
-2,152494.96875,Run,-6
-2,151485.15625,Run,-6
-2,150475.34375,Run,-6
-2,149465.515625,Dash,-6
-2,148455.703125,Run,-6
-2,147445.890625,Run,-6
-2,146436.078125,Run,-6
-2,145426.265625,Run,-6
-2,144416.4375,Run,-6
-1,143406.625,Run,-6
-1,140494.421875,Run,-6
-1,137661.875,Jump,-6
-1,134908.5625,Run,-6
-1,132234.53125,Run,-6
-1,129639.7265625,Run,-6
-1,127124.171875,Run,-6
-1,124687.875,Jump,-6
-1,122330.8203125,Blast,-6
-1,121194.203125,Run,-6
-1,120136.84375,Jump,-6
-1,119158.7421875,Run,-6
-1,118259.8828125,Jump,-6
-1,117440.265625,Run,-6
-1,117091.59375,Dash,-6
-1,117514.2578125,Run,-6
-1,117936.921875,Run,-6
-1,118359.59375,Run,-6
-1,118782.2578125,Dash,-6
2,119204.921875,Run,-6
2,117940.71875,Blast,-6
2,116755.7578125,Jump,-6
2,115650.046875,Jump,-6
2,114623.59375,Jump,-6
2,113676.375,Jump,-6
2,112808.421875,Run,-6
2,112019.703125,Run,-6
1,111310.25,Jump,-6
1,111821.2265625,Run,-6
-1,112411.453125,Run,-6
-1,111433.34375,Run,-6
-1,110534.484375,Run,-6
-1,109714.875,Run,-6
-1,106803.078125,Run,-6
-1,103970.53125,Run,-6
-1,101217.21875,Run,-6
-1,99234.09375,Jump,-6
-1,97649.109375,Run,-6
-1,96143.3671875,Run,-6
-1,94716.8828125,Jump,-6
-1,93369.640625,Run,-6
-1,93242.84375,Run,-6
-1,93195.296875,Dash,-6
2,93617.953125,Run,-6
2,92353.75,Run,-6
2,91168.796875,Run,-6
2,90063.0859375,Run,-6
2,89036.625,Jump,-6
2,88089.4140625,Run,-6
2,87221.453125,Run,-6
2,86432.75,Run,-6
1,85723.28125,Run,-6
1,86234.2578125,Run,-6
-1,86824.484375,Run,-6
-1,85846.375,Run,-6
-1,84947.515625,Dash,-6
-1,82035.71875,Jump,-6
-1,79203.171875,Run,-6
-1,76449.875,Run,-6
-1,73775.828125,Run,-6
-1,71871.9375,Run,-6
-1,70365.9375,Jump,-6
-1,70223.28125,Run,-6
-1,70159.8828125,Run,-6
-1,70582.546875,Run,-6
-1,71005.203125,Run,-6
-1,71427.8671875,Run,-6
2,71850.53125,Burst,-6
2,70586.3203125,Run,-6
2,69401.359375,Run,-6
2,68295.65625,Run,-6
2,67269.1953125,Run,-6
1,66321.984375,Jump,-6
1,66809.1875,Jump,-6
1,67375.640625,Run,-6
1,68021.34375,Dash,-6
1,68746.296875,Jump,-6
-1,69550.5,Jump,-6
-1,68786.359375,Run,-6
-1,65874.5625,Run,-6
-1,63042.01171875,Run,-6
-1,60288.7109375,Jump,-6
-1,57614.6640625,Jump,-6
-1,55019.8671875,Dash,-6
-1,53195.234375,Run,-6
-1,53052.5859375,Jump,-6
-1,52989.1875,Run,-6
-1,53411.8515625,Dash,-6
-1,53834.515625,Dash,-6
-1,54257.1796875,Run,-6
-1,54679.84375,Run,-6
1,55102.5078125,Dash,-6
1,55525.171875,Jump,-6
1,57036.8984375,Run,-6
1,58627.875,Run,-6
1,60298.09765625,Run,-6
1,62047.5703125,Run,-6
1,63876.296875,Run,-6
1,65784.265625,Jump,-6
1,67771.4921875,Jump,-6
1,69837.9609375,Dash,-6
1,71983.6875,Jump,-6
1,74208.65625,Run,-6
1,76512.875,Jump,-6
1,78896.34375,Run,-6
1,81359.0625,Jump,-6
1,83901.03125,Jump,-6
1,86522.25,Dash,-6
1,89222.71875,Run,-6
1,92002.4375,Run,-6
1,94861.40625,Jump,-6
1,97799.609375,Run,-6
1,100817.078125,Run,-6
1,103913.796875,Run,-6
1,107089.75,Dash,-6
1,110344.96875,Jump,-6
1,113679.4296875,Run,-6
1,117093.140625,Jump,-6
1,120586.1015625,Dash,-6
1,124158.3125,Run,-6
1,127809.765625,Run,-6
1,131540.46875,Jump,-6
1,135350.4375,Run,-6
1,139239.640625,Run,-6
1,143208.109375,Jump,-6
1,147255.8125,Run,-6
1,151382.78125,Run,-6
1,155562.5625,Jump,-6
1,159742.34375,Jump,-6
1,163922.140625,Jump,-6
1,167883.1875,Jump,-6
1,168893.0,Dash,-6
1,169902.8125,Run,-6
1,170912.640625,Dash,-6
1,171922.453125,Run,-6
1,172929.59375,Burst,-6
1,173939.421875,Jump,-6
1,174949.234375,Run,-6
1,175959.046875,Dash,-6
1,176968.875,Jump,-6
1,177978.6875,Jump,-6
1,178988.5,Burst,-6
1,179998.3125,Burst,-6
1,181008.125,Run,-6
1,182017.9375,Run,-6
1,183027.75,Dash,-6
1,184037.5625,Jump,-6
1,185047.375,Dash,-6
1,186057.1875,Run,-6
1,187067.0,Jump,-6
1,188076.8125,Jump,-6
1,189086.625,Dash,-6
1,190096.4375,Run,-6
1,191106.25,Melee,-6
1,192116.046875,Melee,-6
1,193125.859375,Melee,-6
1,194135.671875,Melee,-6
1,195145.46875,Melee,-6
1,196155.28125,Melee,-6
1,197165.09375,Melee,-6
1,198174.90625,Melee,-6
1,199184.71875,Melee,-6
1,200194.53125,Melee,-6
1,201204.34375,Dash,-6
-2,202214.15625,Jump,-6
-2,203223.96875,Run,-6
-2,204233.78125,Run,-6
-2,205243.59375,Run,-6
-2,206253.390625,Run,-6
-2,207263.203125,Run,-6
-2,208273.015625,Run,-6
-2,209282.8125,Run,-6
-2,210292.625,Melee,-6
-2,211302.4375,Melee,-6
-2,212312.25,Melee,-6
-2,213322.0625,Melee,-6
-2,214331.875,Burst,-6
-2,215341.6875,Melee,-6
-2,216351.5,Melee,-6
-2,217361.3125,Dash,-6
-2,218371.125,Run,-6
-2,219380.9375,Run,-6
-2,220390.734375,Run,-6
-2,221400.546875,Run,-6
-2,222410.359375,Run,-6
-2,223420.171875,Dash,-6
-2,224429.96875,Run,-6
-2,225439.78125,Dash,-6
-2,226449.59375,Dash,-6
-2,227459.40625,Run,-6
-2,228469.21875,Run,-6
-2,229479.03125,Run,-6
-2,230488.84375,Run,-6
-2,231498.65625,Run,-6
-2,232508.46875,Run,-6
-2,233518.28125,Run,-6
-2,234528.09375,Run,-6
-2,235537.90625,Run,-6
-2,236547.6875,Run,-6
-2,237557.5,Blast,-6
-2,238567.3125,Dash,-6
-2,239577.125,Run,-6
-2,240586.9375,Run,-6
-2,241596.75,Run,-6
-2,242606.5625,Run,-6
-2,243616.375,Dash,-6
-2,244626.1875,Run,-6
-2,245636.0,Run,-6
-2,246645.8125,Run,-6
-2,247655.625,Run,-6
-2,248665.4375,Run,-6
-2,249675.25,Run,-6
-2,250685.03125,Run,-6
-2,251694.84375,Run,-6
-2,252704.65625,Run,-6
-2,253714.46875,Run,-6
-2,254724.28125,Run,-6
-2,255734.09375,Run,-6
-2,256743.90625,Run,-6
-2,257753.71875,Blast,-6
-2,258763.53125,Run,-6
-2,259773.34375,Dash,-6
-2,260783.15625,Run,-6
-2,261792.96875,Run,-6
-2,262802.78125,Dash,-6
-2,263812.59375,Dash,-6
-2,264822.40625,Run,-6
-2,265832.21875,Run,-6
-2,266842.0625,Run,-6
-2,267851.875,Run,-6
-2,268861.6875,Dash,-6
-2,269871.5,Run,-6
-2,270881.34375,Blast,-6
-2,271891.15625,Dash,-6
-2,272900.96875,Run,-6
-2,273910.78125,Run,-6
-2,274920.625,Run,-6
-2,275930.4375,Run,-6
-2,276940.25,Run,-6
-2,277950.0625,Run,-6
-2,278959.90625,Run,-6
-2,279969.71875,Run,-6
-2,280979.53125,Dash,-6
-2,281989.34375,Dash,-6
-2,282999.15625,Run,-6
-2,284009.0,Run,-6
-2,285018.8125,Run,-6
-2,286028.625,Run,-6
-2,287038.4375,Run,-6
-2,288048.28125,Run,-6
-2,289058.09375,Run,-6
-1,290067.90625,Run,-6
-1,214369.0,Run,-6
-1,214369.0,Run,-6
-1,214369.0,Run,-6
-1,214369.0,Run,-6
-1,213751.5,Run,-6
-1,213134.0,Run,-6
-1,212516.484375,Run,-6
-1,211898.984375,Run,-6
-1,211281.46875,Dash,-6
-1,210663.96875,Run,-6
-1,209038.96875,Run,-6
-1,207413.984375,Run,-6
-1,205788.984375,Run,-6
-1,204164.0,Run,-6
-1,202539.0,Run,-6
-1,200914.0,Run,-6
-1,199289.0,Blast,-6
-1,197664.0,Run,-6
-1,196039.0,Run,-6
-1,194414.0,Dash,-6
-1,192789.0,Run,-6
-1,191163.984375,Run,-6
-1,191163.984375,Run,-6
-1,189241.0,Run,-6
-1,188441.40625,Run,-6
-1,187721.0625,Run,-6
-1,187080.0,Run,-6
-1,186518.21875,Run,-6
-1,186035.65625,Run,-6
-1,185632.34375,Run,-6
-1,185308.234375,Dash,-6
-1,185063.328125,Run,-6
1,184897.625,Run,-6
1,184811.109375,Dash,-6
1,185712.640625,Burst,-6
1,186439.296875,Jump,-6
1,187791.5,Run,-6
1,189143.6875,Run,-6
1,190474.9375,Run,-6
1,191827.140625,Jump,-6
1,193179.34375,Run,-6
1,194531.53125,Run,-6
1,195883.75,Dash,-6
-1,197235.9375,Jump,-6
1,197235.9375,Run,-6
1,197235.9375,Run,-6
-2,198588.140625,Dash,-6
-2,198588.140625,Run,-6
-2,198588.140625,Run,-6
-2,198588.140625,Run,-6
-2,198588.140625,Blast,-6
-2,198588.140625,Run,-6
-2,198588.140625,Dash,-6
-2,198588.140625,Run,-6
-2,199940.3125,Dash,-6
-2,201292.5,Burst,-6
-2,202644.703125,Run,-6
-2,203997.1875,Dash,-6
-2,205349.375,Run,-6
-2,206701.578125,Jump,-6
-2,208053.78125,Dash,-6
-2,209405.96875,Run,-6
-2,210758.3125,Run,-7
-2,212456.9375,Run,-7
-2,214169.96875,Burst,-7
1,214523.40625,Dash,-7
1,214876.859375,Run,-7
1,216619.453125,Run,-7
1,218376.8125,Jump,-7
1,220148.96875,Dash,-7
1,221418.203125,Run,-7
1,220486.09375,Run,-7
1,219501.203125,Dash,-7
-2,218463.53125,Dash,-7
-2,216073.25,Run,-7
-2,213682.96875,Run,-7
-2,211292.6875,Run,-7
-2,208902.390625,Run,-7
-2,206512.09375,Run,-8
-2,204121.8125,Run,-8
-2,201731.53125,Run,-8
-2,200455.59375,Jump,-8
-2,199128.28125,Jump,-8
0,195749.265625,Jump,-7
0,192017.09375,Melee,-7
0,189233.28125,Melee,-7
0,188397.984375,Melee,-7
0,187638.65625,Melee,-7
0,186957.25,Melee,-7
0,186353.40625,Melee,-7
0,185826.6875,Melee,-7
1,185984.078125,Melee,-7
1,187489.734375,Jump,-7
1,189149.890625,Jump,-7
1,190966.015625,Blast,-6
8,192939.96875,Jump,-6
8,194888.84375,Dash,-6
8,196241.90625,Jump,-7
8,198160.5625,Dash,-7
8,200148.3125,Burst,-7
8,201683.96875,Burst,-7
8,203252.8125,Melee,-7
8,204838.3125,Melee,-7
8,206437.59375,Melee,-7
