playerAggression,distance,pastNemStates,pastNemStatesENC,nemInput,curReward
1,214369.0,Idle,0
-1,214369.0,Idle,0
-1,214369.0,Run,0
-1,214369.0,Run,0
-1,214369.0,Run,0
-1,213751.5,Run,0
-1,213134.0,Run,0
-1,212516.484375,Run,0
-1,211898.984375,Run,0
-1,211281.46875,Run,0
-1,208740.25,Run,0
-1,207940.578125,Run,0
-1,207220.1875,Run,0
-1,206579.0625,Run,0
-1,206017.171875,Run,0
-1,205534.546875,Run,0
-1,205131.15625,Run,0
-1,204806.96875,Run,0
-1,204562.03125,Run,0
-1,204396.296875,Run,0
-1,204309.78125,Run,0
-1,203846.21875,Run,0
-1,203228.71875,Run,0
-1,202611.21875,Run,0
-1,201993.71875,Run,0
-1,201376.21875,Run,0
-1,200758.71875,Run,0
-1,200141.21875,Run,0
-1,199523.71875,Run,0
-1,198906.21875,Run,0
-1,198288.71875,Run,0
-1,197671.21875,Run,0
1,197053.71875,Run,0
1,196436.21875,Run,0
1,197367.15625,Jump,0
1,198278.03125,Run,0
1,199816.4375,Run,0
1,201354.84375,Run,0
1,202204.65625,Run,0
1,203055.375,Run,0
1,203886.03125,Run,0
1,204696.625,Run,0
1,205487.171875,Run,0
1,206257.65625,Jump,0
1,207008.09375,Run,0
1,208476.3125,Run,0
1,209944.515625,Run,0
-1,210652.15625,Run,0
1,209894.25,Run,0
-2,209136.375,Run,0
-2,207368.671875,Run,0
-2,205615.15625,Run,0
-2,203875.8125,Run,0
2,202150.65625,Run,0
2,198534.5,Run,0
-1,195015.40625,Run,0
-1,191589.703125,Run,0
-1,188257.921875,Run,0
-1,184626.15625,Run,0
-1,181095.8125,Run,0
-1,177667.46875,Jump,0
-1,174341.453125,Run,0
-1,172896.546875,Run,0
-1,171530.859375,Run,0
-1,169632.4375,Run,0
-1,167833.03125,Run,0
-1,166132.390625,Run,0
-1,162359.375,Run,0
-1,158684.71875,Jump,0
-1,155108.265625,Run,0
-1,152184.625,Run,0
-1,149340.1875,Run,0
-1,144587.875,Run,0
-1,140047.21875,Jump,0
-1,135710.359375,Run,0
-1,131570.046875,Run,0
-1,127619.375,Run,0
-1,124810.1953125,Jump,0
-1,122153.609375,Run,0
-1,118333.890625,Run,0
-1,114689.9375,Run,0
-1,111215.6875,Run,0
-1,108899.578125,Run,0
-1,106726.2578125,Run,0
-1,104693.890625,Run,0
-1,102801.09375,Run,0
-1,101352.078125,Run,0
-1,100042.5390625,Run,0
-1,98873.03125,Run,0
-1,97843.71875,Run,0
-1,96955.921875,Run,0
-1,96211.3671875,Jump,0
-1,95612.125,Run,0
-1,95160.65625,Run,0
-1,94859.8046875,Jump,0
-1,94712.7734375,Jump,0
-1,94723.140625,Run,0
-1,94894.8671875,Run,0
-1,94775.09375,Run,0
-1,95575.921875,Run,0
-1,96604.5390625,Run,0
-1,97701.5,Run,0
-1,98868.6875,Run,0
-1,99936.765625,Run,0
-1,98727.46875,Run,0
2,97556.78125,Run,0
2,94817.390625,Run,0
2,92257.46875,Run,0
2,89868.703125,Run,0
2,87648.328125,Run,0
2,85589.125,Run,0
1,83684.28125,Run,0
1,83028.703125,Run,0
1,82484.71875,Run,0
-1,82049.7734375,Run,0
-1,80327.9296875,Jump,0
-1,78735.6640625,Run,0
-1,77271.15625,Run,0
-1,74145.578125,Run,0
-1,71174.8359375,Run,0
-1,68608.0703125,Run,0
-1,66730.8671875,Jump,0
-1,64979.6875,Run,0
-1,63350.15625,Run,0
-1,62824.8203125,Run,0
-1,62407.9296875,Run,0
-1,62409.73828125,Run,0
-1,62454.29296875,Run,0
2,62542.6640625,Run,0
2,61359.875,Run,0
2,60265.09765625,Run,0
2,59254.75,Run,0
2,58336.0078125,Run,0
2,57506.6796875,Run,0
1,56764.6953125,Run,0
1,57116.296875,Run,0
1,57567.8125,Run,0
1,58120.77734375,Run,0
-1,58773.3515625,Run,0
-1,56753.609375,Run,0
-1,54815.9765625,Jump,0
-1,52957.5703125,Run,0
-1,51173.04296875,Run,0
-1,49460.328125,Run,0
-1,47817.8359375,Run,0
-1,46678.74609375,Run,0
-1,45801.234375,Run,0
-1,46025.3515625,Run,0
-1,46347.6953125,Run,0
-1,47142.1328125,Jump,0
-1,47978.71875,Run,0
-1,48858.3046875,Run,0
-1,47840.69921875,Run,0
-1,46296.7578125,Jump,0
-1,44326.96484375,Run,0
-1,42517.4609375,Jump,0
-1,40860.3828125,Run,0
-1,39348.046875,Run,0
-1,37973.12890625,Run,0
1,37134.0234375,Run,0
1,37198.03125,Run,0
1,37343.7578125,Run,0
1,37780.375,Run,0
1,38290.6640625,Run,0
1,38872.8046875,Run,0
1,39527.03125,Run,0
1,40252.46875,Run,0
1,41048.6328125,Run,0
1,41915.44140625,Jump,0
1,42853.1875,Jump,0
1,43862.55859375,Run,0
3,44944.640625,Run,0
3,46205.7265625,Run,0
3,47484.8671875,Run,0
3,48783.2890625,Run,0
3,50115.859375,Run,0
3,51485.4921875,Run,0
3,52895.0546875,Run,0
3,54347.25390625,Run,0
3,55844.6875,Run,0
3,57389.79296875,Run,0
3,58984.84375,Run,0
3,60631.953125,Run,0
3,62333.0078125,Run,0
1,64089.6875,Run,0
1,65052.51953125,Run,0
1,66128.1796875,Run,0
1,67318.1640625,Run,0
1,68607.484375,Run,0
1,69998.8125,Run,0
1,71495.171875,Run,0
1,73099.921875,Run,0
1,74816.8125,Run,0
1,76649.984375,Run,0
1,78603.9375,Run,0
1,80683.53125,Run,0
1,82894.0234375,Run,0
1,84641.40625,Run,0
1,86523.9609375,Run,0
1,87940.8984375,Run,0
1,89488.671875,Run,0
1,91174.75,Run,0
1,92997.453125,Run,0
1,94166.0625,Run,0
1,94600.453125,Run,0
1,95706.1796875,Jump,0
1,96859.265625,Jump,0
1,98692.75,Run,0
1,100591.125,Run,0
1,102555.890625,Run,0
1,104602.390625,Run,0
1,106734.609375,Run,0
1,108957.3125,Run,0
1,111276.171875,Run,0
1,113697.9140625,Run,0
1,116230.625,Run,0
1,118884.140625,Run,0
1,121670.4375,Run,0
1,124604.0625,Run,0
